               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   3,            0.064604,            0.064754,             0.07027,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003017,            0.003017,             0.07566
                   4,            0.058405,            0.058623,            0.067247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037569,           0.0037569,            0.067978
                   5,            0.052778,            0.068028,            0.064085,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044809,           0.0044809,            0.060279
                   6,            0.050438,            0.063041,            0.060817,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051891,           0.0051891,            0.052565
                   7,            0.048801,            0.061064,            0.056929,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058814,           0.0058814,            0.044835
                   8,            0.046553,            0.062272,            0.053951,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065577,           0.0065577,            0.037089
                   9,            0.054149,            0.051267,             0.05049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072183,           0.0072183,            0.029327
                  10,            0.050313,             0.05468,             0.04746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078629,           0.0078629,            0.021549
                  11,            0.047767,            0.053014,            0.045343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084917,           0.0084917,            0.013756
                  12,            0.051898,            0.046612,            0.042191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088394,           0.0088394,           0.0088394
                  13,            0.049336,            0.043192,            0.041807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088394,           0.0088394,           0.0088394
                  14,            0.050452,            0.042573,            0.038319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087402,           0.0087402,           0.0087402
                  15,            0.050481,            0.041652,            0.036054,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008641,            0.008641,            0.008641
                  16,            0.049373,            0.038222,            0.038702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085417,           0.0085417,           0.0085417
                  17,            0.046561,              0.0389,            0.037427,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084425,           0.0084425,           0.0084425
                  18,            0.041715,            0.042196,            0.035378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083433,           0.0083433,           0.0083433
                  19,            0.044332,            0.038383,            0.036308,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082441,           0.0082441,           0.0082441
